期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
Date,,20140603,,,,,,,,20140604,,,,,,,,20140605,,,,,,,,20140606,,,,,,,,20140609,,,,,,,,20140610,,,,,,,,20140611,,,,,,,,20140612,,,,,,,,20140613,,,,,,,,20140616,,,,,,,,20140617,,,,,,,,20140618,,,,,,,,20140619,,,,,,,,20140620,,,,,,,,20140623,,,,,,,,20140624,,,,,,,,20140625,,,,,,,,20140626,,,,,,,,20140627,,,,,,,,20140630,,,,,,,,99999999,,,,,,,
S157999,港商法國興業證券自營,0,20,195948,150,0,0,0,196118,0,0,114905,137,0,0,0,115042,0,0,111827,121,0,0,0,111948,22,0,138184,214,0,0,0,138420,20,0,101267,185,0,0,0,101472,0,0,168483,195,0,0,0,168678,0,3,87862,160,0,0,0,88025,0,0,98939,175,0,0,0,99114,20,0,137191,162,0,0,0,137373,4450,60,82238,57,0,0,0,86805,0,20,159253,175,0,0,0,159448,166,80,180351,220,0,0,0,180817,20,0,128334,45,0,0,0,128399,2,20,121359,45,0,0,0,121426,0,21,175238,60,0,0,0,175319,0,0,143334,65,0,0,0,143399,0,0,121609,15,0,0,0,121624,0,0,176692,25,0,0,0,176717,0,0,127825,75,0,0,0,127900,0,0,221335,70,0,0,0,221405,4700,224,2792174,2351,0,0,0,2799449,14.13
F021000,元大寶來期貨,233,296,113726,2,0,0,104,114361,125,147,89938,6,0,0,23,90239,78,60,74917,0,0,0,22,75077,116,96,77011,2,0,0,46,77271,134,28,47981,7,0,0,30,48180,140,454,135084,7,1,0,13,135699,569,70,86961,1,3,0,6,87610,171,137,67561,1,0,0,20,67890,428,121,79234,2,2,0,20,79807,166,66,57974,4,5,0,13,58228,395,145,91598,1,3,0,46,92188,503,275,199190,13,1,0,5,199987,48,79,106059,23,0,0,18,106227,70,97,88571,15,0,0,104,88857,730,257,117771,12,2,0,62,118834,471,82,74005,0,3,0,3,74564,89,28,96221,1,0,0,14,96353,178,257,106842,0,4,0,66,107347,235,43,70059,0,2,0,31,70370,258,238,144548,1,0,0,6,145051,5137,2976,1925251,98,26,0,652,1934140,9.76
F034999,澳帝華期貨自營,131,303,101652,35,0,0,64,102185,7,74,73699,6,0,0,13,73799,69,77,81887,68,0,0,19,82120,111,80,82874,7,0,0,39,83111,116,67,80001,64,0,0,3,80251,59,364,99176,46,0,0,15,99660,128,81,81827,33,0,0,6,82075,140,254,55097,5,0,0,24,55520,178,158,75555,12,0,0,48,75951,51,71,33258,10,0,0,23,33413,64,134,78258,15,0,0,85,78556,306,157,111727,29,0,0,27,112246,44,92,91470,156,0,0,185,91947,457,613,89866,83,0,0,133,91152,243,244,87030,76,0,0,24,87617,224,15,64896,63,0,0,27,65225,52,20,93957,70,0,0,36,94135,58,314,74159,273,0,0,81,74885,118,58,61542,11,0,0,12,61741,28,103,102780,100,0,0,1,103012,2584,3279,1620711,1162,0,0,865,1628601,8.22
F004000,凱基期貨,0,30,86457,25,0,0,15,86527,1,22,73455,0,0,0,11,73489,0,9,57733,20,0,0,12,57774,1,10,70151,32,0,0,8,70202,1,9,49207,10,0,0,0,49227,1,40,99148,30,1,0,2,99222,5,49,73922,0,2,0,5,73983,2,7,60838,29,0,0,2,60878,6,21,58840,28,0,0,9,58904,1,3,48091,21,0,0,15,48131,2,25,93961,27,2,0,16,94033,46,92,173133,41,0,0,5,173317,25,31,74972,76,0,0,12,75116,0,38,77247,112,0,0,38,77435,16,5,75423,55,0,0,24,75523,36,4,68367,0,0,0,18,68425,2,3,90122,10,0,0,8,90145,0,61,73869,45,0,0,35,74010,9,45,57419,16,0,0,3,57492,0,39,108352,395,0,0,0,108786,154,543,1570707,972,5,0,238,1572619,7.94
F002000,永豐期貨,12,66,61951,23,0,0,11,62063,48,18,71889,5,0,0,2,71962,23,21,44782,12,0,0,15,44853,36,59,62147,27,0,0,19,62288,25,79,34269,38,0,0,0,34411,12,114,84025,66,0,0,1,84218,10,30,72226,27,0,0,1,72294,8,15,45279,16,0,0,6,45324,8,31,66209,11,0,0,36,66295,12,7,43428,1,0,0,0,43448,42,13,71178,12,0,0,0,71245,19,23,167496,19,0,0,6,167563,12,35,72324,32,0,0,4,72407,26,291,59155,0,0,0,52,59524,15,12,77055,17,0,0,5,77104,16,37,52360,3,0,0,1,52417,7,8,90243,3,0,0,5,90266,11,31,72204,23,0,0,22,72291,39,6,44935,8,0,0,0,44988,20,13,107349,43,0,0,0,107425,401,909,1400504,386,0,0,186,1402386,7.08
S980999,元大寶來證券自營,26,272,88507,24,0,0,0,88829,115,94,39497,41,0,0,13,39760,104,58,55329,0,0,0,5,55496,42,128,61917,42,0,0,42,62171,436,274,38285,56,0,0,17,39068,196,619,97554,151,0,0,20,98540,525,54,55110,180,0,0,11,55880,20,31,44661,184,0,0,6,44902,266,248,72880,180,0,0,1,73575,2746,169,55652,0,0,0,214,58781,586,265,92834,200,0,0,180,94065,856,378,154681,200,0,0,40,156155,351,289,56934,0,0,0,60,57634,527,1139,70087,50,0,0,90,71893,734,409,77465,47,0,0,145,78800,445,276,56186,25,0,0,35,56967,186,33,51989,30,0,0,42,52280,504,424,74522,0,0,0,32,75482,68,197,55216,62,0,0,62,55605,225,499,79153,0,0,0,42,79919,8958,5856,1378459,1472,0,0,1057,1395802,7.05
F029000,康和期貨,4,5,51633,0,0,0,25,51667,0,7,56427,0,0,0,3,56437,0,6,51797,0,0,0,0,51803,0,1,45323,0,0,0,48,45372,4,10,33351,0,0,0,0,33365,6,176,51777,0,0,0,0,51959,0,3,54507,0,0,0,1,54511,0,300,53906,0,0,0,0,54206,1,44,47857,5,0,0,32,47939,0,10,35110,0,0,0,9,35129,15,19,41446,0,0,0,36,41516,0,5,109653,0,0,0,36,109694,6,7,74184,5,0,0,21,74223,2,3,50097,0,0,0,137,50239,4,2,53498,8,0,0,43,53555,4,2,43997,0,0,0,28,44031,0,0,73355,0,0,0,31,73386,4,1,74445,2,0,0,0,74452,5,13,50816,0,0,0,0,50834,6,1,59301,0,0,0,0,59308,61,615,1112480,20,0,0,450,1113626,5.62
F020000,群益期貨,2,16,40173,3,0,0,12,40206,9,21,32933,0,0,0,3,32966,0,0,26247,52,0,0,0,26299,9,0,37949,0,0,0,3,37961,2,1,26559,5,0,0,1,26568,3,19,56037,2,0,0,1,56062,5,21,38490,15,1,0,0,38532,13,34,34136,2,0,0,1,34186,39,35,41132,0,1,0,0,41207,1,6,29191,0,0,0,0,29198,16,4,61452,6,1,0,24,61503,69,4,88338,2,1,0,2,88416,23,14,52102,139,0,0,4,52282,3,11,39387,7,0,0,13,39421,1,24,55421,1,0,0,7,55454,7,10,39493,0,1,0,11,39522,8,10,44005,1,0,0,4,44028,10,6,45114,30,4,0,4,45168,26,30,28270,40,0,0,3,28369,59,33,57162,0,0,0,0,57254,305,299,873591,305,9,0,93,874602,4.41
S920999,凱基證券自營,30,54,62927,104,0,0,4,63119,60,55,36686,124,0,0,0,36925,6,13,35598,141,0,0,0,35758,28,3,42001,149,0,0,26,42207,31,18,25139,147,0,0,21,25356,18,129,44589,213,0,0,0,44949,197,44,31265,117,0,0,140,31763,23,57,27905,126,0,0,1,28112,1422,129,28811,0,0,0,50,30412,181,500,35606,146,0,0,228,36661,262,326,51988,211,0,0,156,52943,430,105,59630,117,0,0,7,60289,71,63,28992,258,0,0,64,29448,133,152,29591,210,0,0,174,30260,166,211,23147,0,0,0,219,23743,178,60,18841,0,0,0,19,19098,79,65,45584,168,0,0,30,45926,246,128,31610,141,0,0,33,32158,85,85,23322,55,0,0,97,23644,32,199,44077,167,0,0,108,44583,3678,2396,727309,2594,0,0,1377,737354,3.72
B224999,中國信託商業銀行自營,88,119,51276,71,0,0,93,51647,211,102,38139,55,0,0,13,38520,256,59,32231,98,0,0,15,32659,157,80,37212,85,0,0,106,37640,94,306,29176,98,0,0,43,29717,62,587,48050,92,0,0,4,48795,116,143,38613,161,0,0,12,39045,133,189,29929,185,0,0,48,30484,553,332,22362,110,0,0,126,23483,2663,114,28230,87,0,0,202,31296,984,218,39965,68,0,0,315,41550,990,343,77830,151,0,0,58,79372,151,180,33795,256,0,0,77,34459,235,410,20410,279,0,0,413,21747,328,178,26463,174,0,0,158,27301,188,51,21842,124,0,0,88,22293,23,32,41734,90,0,0,230,42109,58,201,28827,70,0,0,264,29420,232,30,19791,55,0,0,65,20173,175,357,40736,58,0,0,130,41456,7697,4031,706611,2367,0,0,2460,723166,3.65
F008000,統一期貨,0,31,36178,1,0,0,11,36221,0,25,40068,5,0,0,0,40098,0,3,25125,3,0,0,1,25132,5,0,24847,1,0,0,3,24856,2,0,24749,0,0,0,0,24751,3,3,44849,6,0,0,0,44861,3,3,42361,0,0,0,0,42367,0,1,24423,15,0,0,0,24439,243,1,28154,5,0,0,16,28419,3,3,22492,10,0,0,18,22526,207,2,35361,32,0,0,27,35629,19,0,97911,22,0,0,24,97976,0,8,33927,16,0,0,19,33970,1,1,27695,11,0,0,124,27832,4,3,35513,4,0,0,281,35805,1,0,25828,25,0,0,54,25908,1,1,52671,4,0,0,43,52720,4,6,35042,2,0,0,59,35113,2,0,21340,3,0,0,1,21346,4,0,35324,8,0,0,0,35336,502,91,713858,173,0,0,681,715305,3.61
F039000,大昌期貨,1,2,35221,0,0,0,43,35267,0,7,35765,1,0,0,2,35775,17,12,21882,2,0,0,8,21921,1,4,34372,5,0,0,18,34400,9,36,26044,2,0,0,0,26091,7,6,42045,0,0,0,1,42059,3,79,30101,2,0,0,0,30185,1,19,29417,2,0,0,6,29445,48,8,33067,0,1,0,90,33214,0,0,23030,0,0,0,287,23317,53,10,35103,0,0,0,152,35318,170,10,61202,2,0,0,1,61385,9,1,32675,1,0,0,11,32697,10,4,28865,1,0,0,12,28892,4,3,32234,0,0,0,2,32243,1,1,27224,1,0,0,1,27228,0,0,33740,4,0,0,2,33746,28,0,34438,1,0,0,9,34476,28,0,24127,2,0,0,0,24157,19,20,44205,1,0,0,0,44245,409,222,664757,27,1,0,645,666061,3.36
F026000,富邦期貨,0,15,26191,167,0,0,5,26378,0,4,19111,146,0,0,0,19261,1,0,20312,151,0,0,2,20466,0,26,26746,249,0,0,40,27061,2,2,20283,187,0,0,0,20474,0,4,28026,274,0,0,0,28304,26,7,16929,264,0,0,0,17226,1,1,14897,333,0,0,1,15233,0,1,18382,331,0,0,2,18716,1,1,20768,161,1,0,10,20942,12,3,30245,322,0,0,3,30585,0,6,57793,453,0,0,45,58297,1,0,32262,93,0,0,2,32358,0,1,25089,57,0,0,5,25152,6,1,23325,64,0,0,6,23402,0,1,23313,77,0,0,6,23397,2,0,26525,36,0,0,11,26574,0,0,29762,226,0,0,15,30003,0,0,25887,98,0,0,0,25985,16,0,38492,223,0,0,2,38733,68,73,524338,3912,1,0,155,528547,2.67
F007000,日盛期貨,0,9,23129,0,0,0,6,23144,3,25,19219,0,0,0,2,19249,2,36,13320,0,0,0,2,13360,43,26,20236,1,0,0,15,20321,0,10,20637,0,0,0,0,20647,2,52,25542,0,0,0,0,25596,12,31,18194,0,0,0,0,18237,50,22,14208,0,0,0,0,14280,61,67,17576,0,0,0,1,17705,0,46,13418,0,0,0,3,13467,2,3,20927,0,0,0,20,20952,4,6,37422,0,0,0,0,37432,3,18,28600,0,0,0,2,28623,1,1,22710,1,0,0,61,22774,4,84,30308,0,0,0,3,30399,0,34,20170,0,0,0,3,20207,5,29,24302,7,0,0,9,24352,123,33,26601,0,0,0,6,26763,7,7,17578,0,0,0,0,17592,21,22,34417,2,0,0,0,34462,343,561,448514,11,0,0,133,449562,2.27
F018000,元富期貨,11,3,22536,0,0,0,16,22566,2,12,15231,0,0,0,3,15248,2,2,12765,5,0,0,0,12774,13,7,15992,0,0,0,0,16012,9,5,13226,0,0,0,2,13242,10,13,29717,0,0,0,0,29740,11,1,18052,0,0,0,2,18066,15,11,15286,1,0,0,0,15313,5,20,18380,2,0,0,2,18409,1,8,16240,0,0,0,3,16252,49,24,26734,0,0,0,0,26807,39,34,41072,3,0,0,2,41150,53,24,18199,0,0,0,2,18278,3,54,15881,0,0,0,19,15957,20,30,25986,0,0,0,4,26040,9,2,21628,0,0,0,5,21644,1,3,22432,0,0,0,0,22436,15,21,24544,0,0,0,4,24584,3,0,15457,0,0,0,2,15462,11,8,29664,5,0,0,0,29688,282,282,419022,16,0,0,66,419668,2.12
F030000,兆豐期貨,0,126,12708,0,0,0,0,12834,0,51,10076,0,0,0,0,10127,1,0,4745,0,0,0,0,4746,2,2,12339,0,0,0,31,12374,0,0,6246,0,0,0,1,6247,0,0,17218,0,0,0,3,17221,0,4,17669,0,0,0,0,17673,0,14,9839,0,0,0,2,9855,0,6,13210,0,0,0,21,13237,2,7,8428,4,0,0,0,8441,0,1,15082,2,0,0,25,15110,0,0,25417,2,0,0,55,25474,0,8,13372,0,0,0,44,13424,0,704,12425,0,0,0,149,13278,0,93,9859,1,0,0,41,9994,0,84,13280,0,0,0,0,13364,4,51,12896,0,0,0,89,13040,2,493,12758,0,0,0,30,13283,0,5,10221,0,0,0,3,10229,0,39,16098,0,0,0,0,16137,11,1688,253886,9,0,0,494,256088,1.29
F005000,國票期貨,0,15,13539,38,0,0,0,13592,0,1,14035,15,0,0,0,14051,11,3,10658,13,0,0,0,10685,0,6,12674,26,0,0,0,12706,8,3,6949,20,0,0,0,6980,1,10,17235,8,0,0,0,17254,1,12,9692,88,0,0,0,9793,0,13,7373,53,0,0,0,7439,0,7,10830,2,0,0,0,10839,0,2,7450,2,0,0,0,7454,0,2,14654,5,0,0,0,14661,4,36,26746,12,0,0,0,26798,3,34,14277,22,0,0,1,14337,0,16,12383,9,0,0,6,12414,0,24,14767,20,0,0,1,14812,4,7,10813,0,0,0,1,10825,1,1,11486,10,0,0,0,11498,3,6,11475,26,0,0,0,11510,0,8,8403,4,0,0,0,8415,0,12,15726,12,0,0,0,15750,36,218,251165,385,0,0,9,251813,1.27
F014000,華南期貨,0,114,12442,5,0,0,8,12569,0,0,14176,0,0,0,0,14176,0,0,7444,5,0,0,0,7449,0,0,9802,0,0,0,2,9804,0,0,5859,2,0,0,0,5861,0,0,13976,0,0,0,0,13976,0,0,13563,0,0,0,0,13563,0,0,8239,10,0,0,0,8249,0,0,12406,0,0,0,0,12406,0,0,8637,0,0,0,0,8637,2,4,10711,0,0,0,0,10717,12,50,24363,50,0,0,0,24475,0,0,8605,19,0,0,0,8624,1,0,7853,6,0,0,0,7860,0,0,9845,1,0,0,0,9846,0,0,8385,0,0,0,0,8385,0,0,13065,2,0,0,0,13067,0,0,10945,0,0,0,0,10945,0,0,10782,0,0,0,0,10782,0,0,13369,0,0,0,0,13369,15,168,224467,100,0,0,10,224760,1.12999999999999984
S585999,統一證券自營,0,0,13290,0,0,0,0,13290,0,0,9377,0,0,0,0,9377,0,0,5503,0,0,0,0,5503,0,0,6152,0,0,0,0,6152,0,0,5051,0,0,0,0,5051,0,40,7838,0,0,0,0,7878,0,0,11085,0,0,0,0,11085,0,0,10620,0,0,0,0,10620,0,0,6957,0,0,0,0,6957,0,0,6531,0,0,0,0,6531,0,40,8843,0,0,0,0,8883,59,20,22605,0,0,0,0,22684,0,0,5274,0,0,0,0,5274,0,20,4921,0,0,0,0,4941,4,0,6124,0,0,0,0,6128,0,20,9014,0,0,0,0,9034,0,0,10150,0,0,0,0,10150,0,0,10451,0,0,0,0,10451,0,8,4842,0,0,0,0,4850,0,0,17132,0,0,0,0,17132,63,148,181760,0,0,0,0,181971,0.92
S538000,第一金證券,0,0,5589,10,0,0,30,5629,0,0,8021,14,0,0,1,8036,0,0,5239,25,0,0,10,5274,0,0,7175,0,0,0,1,7176,0,0,2612,0,0,0,0,2612,0,0,7554,21,0,0,0,7575,0,0,4553,50,0,0,6,4609,0,0,5302,55,0,0,1,5358,0,0,5762,42,0,0,41,5845,0,0,4400,48,0,0,12,4460,0,0,10483,0,0,0,69,10552,0,0,17696,20,0,0,0,17716,0,0,13401,0,0,0,1,13402,0,0,4950,0,0,0,8,4958,0,0,9571,25,0,0,28,9624,0,0,5617,45,0,0,34,5696,0,0,7227,35,0,0,84,7346,0,0,9621,16,0,0,21,9658,0,0,4826,20,0,0,1,4847,0,20,8491,20,0,0,1,8532,0,20,148090,446,0,0,349,148905,0.75
S592999,元富證券自營,0,0,6299,0,0,0,0,6299,0,0,6042,0,0,0,0,6042,0,0,5877,0,0,0,0,5877,0,0,5017,0,0,0,0,5017,0,0,4274,0,0,0,0,4274,0,0,9262,0,0,0,0,9262,0,0,7410,0,0,0,0,7410,0,0,8396,0,0,0,0,8396,20,0,7998,0,0,0,0,8018,100,0,6071,0,0,0,0,6171,0,0,10864,0,0,0,0,10864,0,0,19563,0,0,0,0,19563,0,0,3798,0,0,0,0,3798,0,0,3170,0,0,0,0,3170,0,0,3939,0,0,0,0,3939,0,0,3822,0,0,0,0,3822,0,0,7655,0,0,0,0,7655,0,0,9777,0,0,0,0,9777,0,0,5744,0,0,0,0,5744,0,0,9793,0,0,0,0,9793,120,0,144771,0,0,0,0,144891,0.73
S888999,國泰證券自營,52,0,5991,0,0,0,0,6043,86,0,8376,0,0,0,0,8462,162,0,4424,0,0,0,0,4586,1,0,4923,0,0,0,0,4924,231,0,2574,0,0,0,0,2805,148,0,9702,0,0,0,0,9850,356,0,7173,0,0,0,0,7529,58,0,3602,0,0,0,0,3660,1267,0,6735,0,0,0,0,8002,2013,0,4746,0,0,0,0,6759,159,0,8514,0,0,0,0,8673,418,0,28960,0,0,0,0,29378,26,0,7955,0,0,0,0,7981,147,0,3080,0,0,0,0,3227,130,0,5935,0,0,0,0,6065,18,0,3895,0,0,0,0,3913,23,0,8149,0,0,0,0,8172,17,0,4395,0,0,0,0,4412,30,0,1799,0,0,0,0,1829,31,0,7213,0,0,0,0,7244,5373,0,138141,0,0,0,0,143514,0.72
S884000,玉山證券,0,0,3944,0,0,0,0,3944,0,6,3817,0,0,0,1,3824,0,0,2634,0,0,0,0,2634,0,0,5429,0,0,0,0,5429,0,0,3719,0,0,0,0,3719,0,24,8352,0,0,0,0,8376,0,4,5423,0,0,0,0,5427,0,0,4573,0,0,0,0,4573,0,0,7914,0,0,0,0,7914,0,12,3675,0,0,0,0,3687,0,28,4858,0,0,0,0,4886,0,30,12247,0,0,0,0,12277,0,0,7190,0,0,0,0,7190,0,10,6328,0,0,0,1,6339,0,0,6184,0,0,0,0,6184,0,0,6521,0,0,0,3,6524,0,0,9767,0,0,0,4,9771,0,0,8844,0,0,0,1,8845,0,0,5923,0,0,0,0,5923,0,15,6143,0,0,0,0,6158,0,129,123485,0,0,0,10,123624,0.62
S653000,大眾證券,0,0,3389,0,0,0,0,3389,0,0,4147,0,0,0,0,4147,0,0,2225,0,0,0,0,2225,0,0,4968,0,0,0,0,4968,0,0,5452,0,0,0,0,5452,0,0,5486,0,0,0,0,5486,0,0,6001,0,0,0,0,6001,0,0,6016,0,0,0,0,6016,0,0,5318,0,0,0,0,5318,0,0,6353,0,0,0,0,6353,0,0,5752,0,0,0,0,5752,0,0,6337,0,0,0,0,6337,0,0,5172,0,0,0,0,5172,0,0,5078,0,0,0,0,5078,0,0,5220,0,0,0,0,5220,0,0,4997,0,0,0,0,4997,0,0,5951,0,0,0,0,5951,0,0,6728,0,0,0,0,6728,0,0,2451,0,0,0,0,2451,0,0,7284,0,0,0,0,7284,0,0,104325,0,0,0,0,104325,0.53
F018999,元富期貨自營,0,0,4594,0,0,0,0,4594,0,0,5563,0,0,0,0,5563,0,0,8170,0,0,0,0,8170,0,0,6435,0,0,0,0,6435,0,0,3317,0,0,0,0,3317,0,0,8564,0,0,0,0,8564,0,0,10366,0,0,0,0,10366,0,0,6652,0,0,0,0,6652,0,0,7802,0,0,0,0,7802,0,0,2887,0,0,0,0,2887,0,0,5230,0,0,0,0,5230,0,0,5576,0,0,0,0,5576,0,0,6455,0,0,0,0,6455,0,0,1797,0,0,0,0,1797,0,0,3759,0,0,0,0,3759,0,0,2140,0,0,0,0,2140,0,0,1298,0,0,0,0,1298,0,0,5402,0,0,0,0,5402,0,0,840,0,0,0,0,840,0,0,4322,0,0,0,0,4322,0,0,101169,0,0,0,0,101169,0.51
F002999,永豐期貨自營,0,0,2923,0,0,0,0,2923,0,0,7490,0,0,0,0,7490,0,0,2863,0,0,0,0,2863,0,0,5519,0,0,0,0,5519,0,0,1569,0,0,0,0,1569,0,0,10018,0,0,0,0,10018,40,0,11213,0,0,0,0,11253,0,0,2700,0,0,0,0,2700,0,0,2701,0,0,0,0,2701,0,0,3575,0,0,0,0,3575,0,0,6578,0,0,0,0,6578,0,0,18912,0,0,0,0,18912,0,0,1030,0,0,0,0,1030,0,0,392,0,0,0,0,392,0,0,684,0,0,0,0,684,0,0,1250,0,0,0,0,1250,0,0,5432,0,0,0,0,5432,0,0,2298,0,0,0,0,2298,0,0,1872,0,0,0,0,1872,0,0,4746,0,0,0,0,4746,40,0,93765,0,0,0,0,93805,0.47
