期貨商代號,名稱,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,TEO,TFO,TXO,STC,XIO,GTO,TGO,小計,總計TEO,總計TFO,總計TXO,總計STC,總計XIO,總計GTO,總計TGO,總計,市佔率
S126999,宏遠證券自營,0,0,4301,0,0,0,0,4301,0,0,2680,0,0,0,0,2680,0,0,5140,0,0,0,0,5140,0,0,7352,0,0,0,0,7352,0,0,5782,0,0,0,0,5782,0,0,6044,0,0,0,0,6044,0,0,1969,0,0,0,0,1969,0,0,3894,0,0,0,0,3894,0,0,3372,0,0,0,0,3372,0,0,3108,0,0,0,0,3108,0,0,1859,0,0,0,0,1859,0,0,5473,0,0,0,0,5473,0,0,8934,0,0,0,0,8934,0,0,3075,0,0,0,0,3075,0,0,6011,0,0,0,0,6011,0,0,1776,0,0,0,0,1776,0,0,955,0,0,0,0,955,0,0,6942,0,0,0,0,6942,0,0,2315,0,0,0,0,2315,0,0,9526,0,0,0,0,9526,0,0,90508,0,0,0,0,90508,0.46
S779999,國票證券自營,0,0,3209,0,0,0,0,3209,0,0,5873,12,0,0,0,5885,0,0,3011,0,0,0,0,3011,0,0,2246,11,0,0,0,2257,0,0,1636,11,0,0,0,1647,0,0,5808,10,0,0,0,5818,0,0,5456,6,0,0,0,5462,0,0,2976,0,0,0,0,2976,0,0,3539,0,0,0,0,3539,0,0,1529,0,0,0,0,1529,0,0,5139,0,0,0,0,5139,0,0,9817,20,0,0,0,9837,0,0,3255,0,0,0,0,3255,0,0,2059,5,0,0,0,2064,0,0,5912,0,0,0,0,5912,0,0,2428,0,0,0,0,2428,0,0,7165,1,0,0,0,7166,0,0,5153,1,0,0,0,5154,0,0,2632,7,0,0,0,2639,0,0,6527,0,0,0,0,6527,0,0,85370,84,0,0,0,85454,0.43
S856000,新光證券,0,51,3377,0,0,0,0,3428,0,50,3291,0,0,0,0,3341,1,0,1968,0,0,0,0,1969,0,0,2737,0,0,0,0,2737,1,0,2036,0,0,0,0,2037,2,17,5715,0,0,0,0,5734,0,9,3062,0,0,0,0,3071,0,3,2248,0,0,0,0,2251,1,0,3379,0,0,0,0,3380,2,0,2495,0,0,0,0,2497,25,0,5469,0,0,0,0,5494,8,0,12872,0,0,0,0,12880,10,6,4033,0,0,0,1,4050,0,0,4813,0,0,0,2,4815,1,1,4200,0,0,0,0,4202,0,0,3920,0,0,0,0,3920,0,0,3668,0,0,0,0,3668,0,0,4723,0,0,0,0,4723,2,0,2950,0,0,0,0,2952,5,0,4669,0,0,0,0,4674,58,137,81625,0,0,0,3,81823,0.41
F001000,國泰期貨,2,4,3541,0,0,0,3,3550,2,5,4331,0,0,0,0,4338,1,0,3771,0,0,0,0,3772,5,0,4190,0,0,0,0,4195,0,0,2860,0,0,0,0,2860,0,0,5587,4,0,0,0,5591,0,4,3428,0,0,0,2,3434,1,3,2498,0,0,0,0,2502,1,0,3584,22,0,0,2,3609,0,0,2478,3,0,0,0,2481,0,0,3991,0,0,0,0,3991,0,4,6812,7,0,0,0,6823,0,0,4599,0,0,0,0,4599,0,0,3713,0,0,0,11,3724,0,0,3879,0,0,0,0,3879,0,0,2781,1,0,0,2,2784,0,0,3459,0,0,0,4,3463,0,0,3639,0,0,0,1,3640,0,0,3208,0,0,0,0,3208,0,0,4486,0,0,0,0,4486,12,20,76835,37,0,0,25,76929,0.39
F008999,統一期貨自營,0,0,1611,10,0,0,0,1621,0,0,5950,0,0,0,0,5950,0,0,3183,0,0,0,0,3183,0,0,2438,0,0,0,0,2438,0,0,3692,0,0,0,0,3692,0,0,5738,0,0,0,0,5738,0,0,4539,0,0,0,0,4539,0,0,2867,0,0,0,0,2867,0,0,2845,0,0,0,0,2845,0,0,278,20,0,0,0,298,0,0,2570,5,0,0,0,2575,0,0,10102,0,0,0,0,10102,0,0,3697,0,0,0,0,3697,0,0,2635,0,0,0,0,2635,0,0,2120,6,0,0,0,2126,0,0,1054,0,0,0,0,1054,0,0,6387,0,0,0,0,6387,0,0,4333,0,0,0,0,4333,0,0,1051,0,0,0,0,1051,0,0,1877,0,0,0,0,1877,0,0,68967,41,0,0,0,69008,0.35
S616999,中國信託證券自營,0,0,2704,0,0,0,0,2704,0,0,2568,0,0,0,0,2568,0,0,2031,0,0,0,0,2031,0,0,1906,0,0,0,0,1906,0,0,3185,0,0,0,0,3185,0,0,2913,0,0,0,0,2913,0,0,3206,0,0,0,0,3206,0,0,1756,0,0,0,0,1756,0,0,1969,0,0,0,0,1969,0,0,1430,0,0,0,0,1430,0,0,3530,0,0,0,0,3530,0,0,6138,0,0,0,0,6138,0,0,4297,0,0,0,0,4297,0,0,1216,0,0,0,0,1216,0,0,3271,0,0,0,0,3271,0,0,5351,0,0,0,0,5351,0,0,4528,0,0,0,0,4528,0,0,640,0,0,0,0,640,0,0,870,0,0,0,0,870,0,0,1075,0,0,0,0,1075,0,0,54584,0,0,0,0,54584,0.280000000000000032
S144000,美林證券,0,0,886,0,0,0,0,886,0,0,6044,0,0,0,0,6044,0,0,1850,0,0,0,0,1850,0,0,210,0,0,0,0,210,0,0,595,0,0,0,0,595,0,0,3881,0,0,0,0,3881,0,0,2076,0,0,0,0,2076,0,0,1920,0,0,0,0,1920,0,0,532,0,0,0,0,532,0,0,2696,0,0,0,0,2696,0,0,5163,0,0,0,0,5163,0,0,928,0,0,0,0,928,0,0,4475,0,0,0,0,4475,0,0,222,0,0,0,0,222,0,0,352,0,0,0,0,352,0,0,4025,0,0,0,0,4025,0,0,4430,0,0,0,0,4430,0,0,6532,0,0,0,0,6532,0,0,4175,0,0,0,0,4175,0,0,2522,0,0,0,171,2693,0,0,53514,0,0,0,171,53685,0.270000000000000032
F007999,日盛期貨自營,0,0,838,0,0,0,0,838,0,0,1067,0,0,0,0,1067,0,0,1495,0,0,0,0,1495,0,0,1014,0,0,0,0,1014,0,0,962,0,0,0,0,962,0,0,2362,0,0,0,0,2362,0,0,2520,0,0,0,0,2520,0,0,2166,0,0,0,0,2166,0,0,3120,0,0,0,0,3120,0,0,2268,0,0,0,0,2268,0,0,4915,0,0,0,0,4915,0,0,7562,0,0,0,0,7562,0,0,1997,0,0,0,0,1997,0,0,4240,0,0,0,0,4240,0,0,3622,0,0,0,0,3622,0,0,1937,0,0,0,0,1937,0,0,1341,0,0,0,0,1341,0,0,2854,0,0,0,0,2854,0,0,1610,0,0,0,0,1610,0,0,3916,0,0,0,0,3916,0,0,51806,0,0,0,0,51806,0.26
S126000,宏遠證券,11,0,873,0,0,0,0,884,3,0,1541,0,0,0,0,1544,3,0,2462,0,0,0,0,2465,10,0,1503,0,0,0,0,1513,3,0,816,0,0,0,0,819,6,0,2590,0,0,0,0,2596,7,0,1987,0,0,0,0,1994,2,0,641,0,0,0,0,643,9,0,1684,0,0,0,0,1693,0,0,668,0,0,0,0,668,0,0,2328,0,0,0,0,2328,0,0,4992,0,0,0,0,4992,4,0,3191,0,0,0,0,3195,4,0,2139,0,0,0,0,2143,0,0,6284,0,0,0,0,6284,2,0,7341,0,0,0,0,7343,2,0,2306,0,0,0,0,2308,0,0,2791,0,0,0,0,2791,4,0,2665,0,0,0,0,2669,4,0,2719,0,0,0,0,2723,74,0,51521,0,0,0,0,51595,0.26
F020999,群益期貨自營,21,255,2385,0,0,0,0,2661,60,147,2276,0,0,0,0,2483,1,53,1160,0,0,0,0,1214,22,72,568,0,0,0,0,662,44,119,2060,0,0,0,0,2223,6,205,1800,0,0,0,0,2011,0,1,1496,0,0,0,0,1497,0,15,913,0,0,0,0,928,352,205,2223,0,0,0,0,2780,80,123,2634,0,0,0,0,2837,30,2,1709,0,0,0,0,1741,464,178,3700,0,0,0,0,4342,62,163,1514,0,0,0,0,1739,162,359,2015,0,0,0,0,2536,76,2,4531,0,0,0,0,4609,108,30,3177,0,0,0,0,3315,11,12,2750,0,0,0,0,2773,92,245,4581,0,0,0,0,4918,120,61,1758,0,0,0,0,1939,78,240,3578,0,0,0,0,3896,1789,2487,46828,0,0,0,0,51104,0.26
F004999,凱基期貨自營,0,0,1338,0,0,0,0,1338,0,0,3678,0,0,0,0,3678,0,0,5264,0,0,0,0,5264,0,0,1252,0,0,0,0,1252,0,0,562,0,0,0,0,562,0,0,1422,0,0,0,0,1422,0,0,1960,0,0,0,0,1960,0,0,1928,0,0,0,0,1928,0,0,1116,0,0,0,0,1116,0,0,1178,0,0,0,0,1178,0,0,1683,0,0,0,0,1683,0,0,6015,0,0,0,0,6015,0,0,2671,0,0,0,0,2671,0,0,3422,0,0,0,0,3422,0,0,1325,0,0,0,0,1325,0,0,2214,0,0,0,0,2214,0,0,3344,0,0,0,0,3344,0,0,1312,0,0,0,0,1312,0,0,1522,0,0,0,0,1522,0,0,4326,0,0,0,0,4326,0,0,47532,0,0,0,0,47532,0.24
S616000,中國信託證券,0,0,2670,0,0,0,0,2670,0,0,2296,0,0,0,0,2296,4,0,1317,0,0,0,0,1321,2,0,2147,0,0,0,0,2149,4,0,1389,0,0,0,0,1393,13,12,4048,10,0,0,0,4083,2,0,2245,0,0,0,0,2247,0,0,2164,36,0,0,0,2200,0,0,1462,0,0,0,0,1462,0,0,1231,5,0,0,0,1236,11,0,2208,10,0,0,0,2229,10,0,3631,7,0,0,0,3648,14,2,1453,2,0,0,0,1471,6,0,1604,0,0,0,0,1610,6,0,1451,0,0,0,1,1458,0,0,1097,1,0,0,0,1098,4,0,1609,1,0,0,0,1614,8,2,1822,1,0,0,0,1833,0,0,859,2,0,0,0,861,8,2,4036,0,0,0,0,4046,92,18,40739,75,0,0,1,40925,0.21
S653999,大眾證券自營,0,0,4667,0,0,0,0,4667,0,0,1525,0,0,0,0,1525,0,0,2168,0,0,0,0,2168,0,0,873,0,0,0,0,873,0,0,625,0,0,0,0,625,0,0,2257,0,0,0,0,2257,0,0,1004,0,0,0,0,1004,0,0,2182,0,0,0,0,2182,0,0,1531,0,0,0,0,1531,0,0,1382,0,0,0,0,1382,0,0,1738,0,0,0,0,1738,0,0,4435,0,0,0,0,4435,0,0,1793,0,0,0,0,1793,0,0,2037,0,0,0,0,2037,0,0,476,0,0,0,0,476,0,0,964,0,0,0,0,964,0,0,1838,0,0,0,0,1838,0,0,1470,0,0,0,0,1470,0,0,732,0,0,0,0,732,0,0,1512,0,0,0,0,1512,0,0,35209,0,0,0,0,35209,0.18
S526000,大慶證券,0,0,2081,0,0,0,0,2081,0,0,1070,0,0,0,0,1070,0,0,1627,0,0,0,0,1627,0,0,1405,0,0,0,0,1405,0,1,836,0,0,0,0,837,0,0,2157,0,0,0,0,2157,0,1,1491,0,0,0,0,1492,0,0,1158,0,0,0,2,1160,0,0,1953,0,0,0,0,1953,0,0,911,0,0,0,1,912,0,0,2519,0,0,0,0,2519,0,0,2488,0,0,0,0,2488,0,0,1347,0,0,0,0,1347,0,0,924,0,0,0,3,927,0,0,942,0,0,0,0,942,0,0,927,0,0,0,3,930,0,0,1255,0,0,0,0,1255,1,1,1378,0,0,0,2,1382,1,0,994,0,0,0,0,995,0,0,1779,0,0,0,0,1779,2,3,29242,0,0,0,11,29258,0.15
F034000,澳帝華期貨,0,0,1777,0,0,0,0,1777,0,0,502,0,0,0,0,502,0,0,841,0,0,0,0,841,0,0,2729,0,0,0,0,2729,0,0,641,0,0,0,0,641,0,0,1816,0,0,0,0,1816,0,0,1265,0,0,0,0,1265,0,0,2197,0,0,0,0,2197,0,0,2196,0,0,0,0,2196,0,0,3248,0,0,0,0,3248,0,0,2890,0,0,0,0,2890,0,0,2529,0,0,0,0,2529,0,0,1407,0,0,0,0,1407,0,0,915,0,0,0,0,915,0,0,447,0,0,0,0,447,0,0,162,0,0,0,0,162,0,0,527,0,0,0,0,527,0,0,1701,0,0,0,0,1701,0,0,164,0,0,0,0,164,0,0,406,0,0,0,0,406,0,0,28360,0,0,0,0,28360,0.140000000000000016
S159000,花旗環球國際證券,0,0,2663,0,0,0,0,2663,0,0,3308,0,0,0,0,3308,0,0,341,0,0,0,0,341,0,0,1491,0,0,0,0,1491,0,0,2913,0,0,0,0,2913,0,0,2364,0,0,0,0,2364,0,0,3169,0,0,0,0,3169,0,0,1163,0,0,0,0,1163,0,0,200,0,0,0,0,200,0,0,607,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,6,0,0,0,0,6,0,0,204,0,0,0,0,204,0,0,37,0,0,0,0,37,0,0,439,0,0,0,0,439,0,0,2337,0,0,0,0,2337,0,0,5602,0,0,0,0,5602,0,0,27204,0,0,0,0,27204,0.140000000000000016
S509999,華南永昌證券自營,0,0,1155,0,0,0,0,1155,0,0,385,0,0,0,0,385,0,0,540,0,0,0,0,540,0,0,967,0,0,0,0,967,0,0,602,0,0,0,0,602,0,0,1838,0,0,0,0,1838,0,0,2797,0,0,0,0,2797,0,0,1615,0,0,0,0,1615,0,0,1211,0,0,0,0,1211,0,0,474,0,0,0,0,474,0,0,1319,0,0,0,0,1319,0,0,1016,0,0,0,0,1016,0,0,3068,0,0,0,0,3068,0,0,1860,0,0,0,0,1860,0,0,467,0,0,0,0,467,0,0,850,0,0,0,0,850,0,0,875,0,0,0,0,875,0,0,3123,0,0,0,0,3123,0,0,861,0,0,0,0,861,0,0,2020,0,0,0,0,2020,0,0,27043,0,0,0,0,27043,0.140000000000000016
S109999,台灣工銀證券自營,0,0,854,0,0,0,0,854,0,0,1495,0,0,0,0,1495,0,0,1064,0,0,0,0,1064,0,0,1645,0,0,0,0,1645,0,0,1145,0,0,0,0,1145,0,0,856,0,0,0,0,856,0,0,1445,0,0,0,0,1445,0,0,510,0,0,0,0,510,0,0,745,0,0,0,0,745,0,0,444,0,0,0,0,444,0,0,819,0,0,0,0,819,0,0,2709,0,0,0,0,2709,0,0,2118,0,0,0,0,2118,0,0,720,0,0,0,0,720,0,0,583,0,0,0,0,583,0,0,50,0,0,0,0,50,0,0,2145,0,0,0,0,2145,0,0,935,0,0,0,0,935,0,0,325,0,0,0,0,325,0,0,1230,0,0,0,0,1230,0,0,21837,0,0,0,0,21837,0.11
S844000,摩根大通證券,0,0,121,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,235,0,0,357,0,0,0,0,357,0,0,500,0,0,0,0,500,0,0,6518,0,0,0,0,6518,0,0,2929,0,0,0,0,2929,0,0,650,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,2070,0,0,318,0,0,0,0,318,0,0,27,0,0,0,0,27,0,0,14,0,0,0,0,14,0,0,2046,0,0,0,0,2046,0,0,3056,0,0,0,0,3056,0,0,150,0,0,0,0,150,0,0,2352,0,0,0,0,2352,0,0,201,0,0,0,0,201,0,0,21544,0,0,0,0,21544,0.11
S109000,台灣工銀證券,0,0,1775,0,0,0,0,1775,0,0,637,0,0,0,0,637,0,0,772,0,0,0,0,772,0,0,1075,0,0,0,0,1075,0,0,879,0,0,0,0,879,0,0,1080,0,0,0,0,1080,0,0,554,0,0,0,0,554,0,0,380,0,0,0,0,380,0,0,618,0,0,0,0,618,0,0,776,0,0,0,0,776,0,0,1394,0,0,0,0,1394,0,0,1970,0,0,0,0,1970,0,0,943,0,0,0,0,943,0,0,1677,0,0,0,0,1677,0,0,998,0,0,0,0,998,0,0,1135,0,0,0,0,1135,0,0,684,0,0,0,0,684,0,0,971,0,0,0,0,971,0,0,755,0,0,0,0,755,0,0,2181,0,0,0,0,2181,0,0,21254,0,0,0,0,21254,0.11
S218000,亞東證券,0,0,1133,0,0,0,0,1133,0,1,959,0,0,0,0,960,0,0,542,0,0,0,1,543,0,0,487,0,0,0,1,488,0,0,474,0,0,0,0,474,0,12,1321,0,0,0,0,1333,0,0,1070,0,0,0,0,1070,0,0,1912,0,0,0,0,1912,0,0,1063,0,0,0,1,1064,0,0,657,0,0,0,0,657,0,0,1209,0,0,0,2,1211,0,0,2316,0,0,0,1,2317,0,0,1117,0,0,0,0,1117,0,0,755,0,0,0,7,762,0,0,996,0,0,0,0,996,0,0,792,0,0,0,2,794,0,0,844,0,0,0,4,848,0,0,642,0,0,0,1,643,0,42,411,0,0,0,0,453,0,0,2029,0,0,0,1,2030,0,55,20729,0,0,0,21,20805,0.11
S116999,日盛證券自營,4,0,384,0,0,0,0,388,0,0,888,0,0,0,0,888,0,0,671,0,0,0,0,671,18,0,852,0,0,0,0,870,26,0,219,0,0,0,0,245,49,0,567,0,0,0,0,616,26,0,456,0,0,0,0,482,0,0,348,0,0,0,0,348,0,0,717,0,0,0,0,717,1,0,197,0,0,0,0,198,0,0,465,0,0,0,0,465,0,0,614,0,0,0,0,614,0,0,915,0,0,0,0,915,0,0,476,0,0,0,0,476,0,0,751,0,0,0,0,751,0,0,368,0,0,0,0,368,0,0,1397,0,0,0,0,1397,18,0,1744,0,0,0,0,1762,0,0,347,0,0,0,0,347,0,0,2056,0,0,0,0,2056,142,0,14432,0,0,0,0,14574,0.0700000000000000128
F029999,康和期貨自營,0,0,674,0,0,0,0,674,0,0,145,0,0,0,0,145,0,0,346,0,0,0,0,346,0,0,890,0,0,0,0,890,0,0,475,0,0,0,0,475,0,0,1289,0,0,0,0,1289,0,0,1182,0,0,0,0,1182,0,0,564,0,0,0,0,564,0,0,210,0,0,0,0,210,0,0,562,0,0,0,0,562,0,0,1047,0,0,0,0,1047,0,0,1649,0,0,0,0,1649,0,0,634,0,0,0,0,634,0,0,381,0,0,0,0,381,0,0,450,0,0,0,0,450,0,0,223,0,0,0,0,223,0,0,1292,0,0,0,0,1292,0,0,530,0,0,0,0,530,0,0,285,0,0,0,0,285,0,0,527,0,0,0,0,527,0,0,13355,0,0,0,0,13355,0.0700000000000000128
S551999,永豐金證券自營,0,0,850,0,0,0,0,850,0,0,389,0,0,0,0,389,0,0,575,0,0,0,0,575,0,0,475,0,0,0,0,475,0,0,600,0,0,0,0,600,0,0,635,0,0,0,0,635,0,0,480,0,0,0,0,480,0,0,124,0,0,0,0,124,0,0,1492,0,0,0,0,1492,0,0,1400,0,0,0,0,1400,0,0,1000,0,0,0,0,1000,0,0,1302,0,0,0,0,1302,0,0,205,0,0,0,0,205,0,0,505,0,0,0,0,505,0,0,665,0,0,0,0,665,0,0,450,0,0,0,0,450,0,0,367,0,0,0,0,367,0,0,373,0,0,0,0,373,0,0,518,0,0,0,0,518,0,0,948,0,0,0,0,948,0,0,13353,0,0,0,0,13353,0.0700000000000000128
S538999,第一金證券自營,0,0,533,0,0,0,0,533,0,0,105,0,0,0,0,105,0,0,369,0,0,0,0,369,0,0,154,0,0,0,0,154,0,0,222,0,0,0,0,222,0,0,419,0,0,0,0,419,0,0,54,0,0,0,0,54,0,0,438,0,0,0,0,438,0,0,394,0,0,0,0,394,0,0,321,0,0,0,0,321,0,0,529,0,0,0,0,529,0,0,948,0,0,0,0,948,0,0,708,0,0,0,0,708,0,0,311,0,0,0,0,311,0,0,107,0,0,0,0,107,0,0,159,0,0,0,0,159,0,0,368,0,0,0,0,368,0,0,652,0,0,0,0,652,0,0,356,0,0,0,0,356,0,0,670,0,0,0,0,670,0,0,7817,0,0,0,0,7817,0.04
F021999,元大寶來期貨自營,0,0,161,0,0,0,20,181,0,0,400,15,0,0,0,415,0,0,112,10,0,0,0,122,0,0,118,5,0,0,0,123,0,0,59,20,0,0,0,79,0,8,228,5,0,0,0,241,0,0,469,10,0,0,128,607,0,0,55,10,0,0,0,65,0,0,200,10,0,0,0,210,0,0,360,25,0,0,0,385,0,0,1344,25,0,0,8,1377,0,0,2702,25,0,0,0,2727,0,0,124,49,0,0,0,173,0,0,216,5,0,0,16,237,0,16,115,5,0,0,52,188,0,0,28,0,0,0,0,28,0,0,120,0,0,0,4,124,0,0,45,0,0,0,0,45,0,0,34,0,0,0,0,34,0,0,154,5,0,0,0,159,0,24,7044,224,0,0,228,7520,0.04
S147000,台灣摩根士丹利證券,0,0,1000,0,0,0,0,1000,0,0,1600,0,0,0,0,1600,0,0,1600,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,300,0,0,0,0,300,0,0,800,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7424,0,0,0,0,7424,0.04
S505000,大展證券,0,0,401,0,0,0,0,401,0,0,170,0,0,0,0,170,0,0,335,0,0,0,0,335,0,0,154,0,0,0,0,154,0,0,249,0,0,0,0,249,0,0,340,0,0,0,0,340,0,0,303,0,0,0,0,303,0,0,212,14,0,0,0,226,0,0,194,0,0,0,0,194,0,0,152,0,0,0,0,152,0,0,448,0,0,0,0,448,0,0,599,1,0,0,0,600,0,0,607,0,0,0,0,607,0,0,394,0,0,0,0,394,0,0,322,0,0,0,0,322,0,0,363,0,0,0,0,363,0,0,327,0,0,0,0,327,0,0,368,0,0,0,0,368,0,0,279,0,0,0,0,279,0,0,395,0,0,0,0,395,0,0,6612,15,0,0,0,6627,0.03
S153000,港商德意志證券台北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,634,0,0,257,0,0,0,0,257,0,0,4691,0,0,0,0,4691,0.02
S645000,永全證券,0,0,302,0,0,0,0,302,0,2,250,0,0,0,0,252,0,0,274,0,0,0,0,274,0,0,168,0,0,0,0,168,0,0,175,0,0,0,0,175,0,0,840,0,0,0,0,840,0,0,30,0,0,0,0,30,0,0,147,0,0,0,0,147,0,0,471,0,0,0,0,471,0,0,97,0,0,0,0,97,0,0,215,0,0,0,0,215,0,0,253,0,0,0,0,253,0,0,297,0,0,0,0,297,0,0,330,0,0,0,0,330,0,0,70,0,0,0,0,70,0,0,78,0,0,0,0,78,0,0,7,0,0,0,0,7,0,0,220,0,0,0,0,220,0,0,49,0,0,0,0,49,0,0,357,0,0,0,0,357,0,2,4630,0,0,0,0,4632,0.02
S884999,玉山證券自營,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,204,0,0,190,0,0,0,0,190,0,0,52,0,0,0,0,52,0,0,238,0,0,0,0,238,0,0,444,0,0,0,0,444,0,0,401,0,0,0,0,401,0,0,335,0,0,0,0,335,0,0,354,0,0,0,0,354,0,0,290,0,0,0,0,290,0,0,262,0,0,0,0,262,0,0,362,0,0,0,0,362,0,0,138,0,0,0,0,138,0,0,320,0,0,0,0,320,0,0,3590,0,0,0,0,3590,0.02
F005999,國票期貨自營,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,80,0,0,0,0,80,0,0,170,0,0,0,0,170,0,0,180,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,290,0,0,0,0,290,0,0,150,0,0,0,0,150,0,0,50,0,0,0,0,50,0,0,50,0,0,0,0,50,0,0,200,0,0,0,0,200,0,0,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,325,0,0,0,0,325,0,0,2090,0,0,0,0,2090,0.01
S218999,亞東證券自營,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,80,0,0,0,0,80,0,0,10,0,0,0,0,10,0,0,340,0,0,0,0,340,0,0,270,0,0,0,0,270,0,0,100,0,0,0,0,100,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,60,0,0,0,0,60,0,0,150,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,180,0,0,0,0,180,0,0,232,0,0,0,0,232,0,0,118,0,0,0,0,118,0,0,1742,0,0,0,0,1742,0.01
S703000,致和證券,0,0,378,0,0,0,0,378,0,0,28,0,0,0,0,28,0,0,105,0,0,0,0,105,0,0,30,0,0,0,0,30,0,0,235,0,0,0,0,235,0,0,13,0,0,0,0,13,0,0,18,0,0,0,0,18,0,0,132,0,0,0,0,132,0,0,34,0,0,0,0,34,0,0,86,0,0,0,0,86,0,0,68,0,0,0,0,68,0,0,81,0,0,0,0,81,0,0,74,0,0,0,0,74,0,0,39,0,0,0,0,39,0,0,27,0,0,0,0,27,0,0,10,0,0,0,0,10,0,0,69,0,0,0,0,69,0,0,68,0,0,0,0,68,0,0,11,0,0,0,0,11,0,0,84,0,0,0,0,84,0,0,1590,0,0,0,0,1590,0.01
S601000,奔亞證券,0,0,29,0,0,0,0,29,0,0,17,0,0,0,0,17,0,0,18,0,0,0,0,18,0,0,17,0,0,0,0,17,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,20,0,0,0,0,20,0,0,6,0,0,0,0,6,0,0,32,0,0,0,0,32,0,0,26,0,0,0,0,26,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,32,0,0,0,0,32,0,0,12,0,0,0,0,12,0,0,20,0,0,0,0,20,0,0,283,0,0,0,0,283,0
